,Restaurant#,Restaurant Name,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,price
276,RESTPUNE0277,Itss Yummyy," Katraj, Pune",4.3,713,3.9,7638,500
277,RESTPUNE0278,Farmaaish," Baner, Pune",4.1,709,3.9,4202,1000
278,RESTPUNE0279,Teri Rajput," Koregaon Park, Pune",4.2,705,4.1,14700,300
279,RESTPUNE0280,Grandmama's Cafe," Viman Nagar, Pune",4.1,705,0.0,0,900
280,RESTPUNE0281,Alto Vino - JW Marriott Pune," JW Marriott Pune, Senapati Bapat Road, Pune",4.6,703,3.9,34,3000
281,RESTPUNE0282,"I'm Lion, Strictly Non-Veg"," Bavdhan, Pune",4.5,702,4.0,784,800
282,RESTPUNE0283,Kimling Rush," Pimple Saudagar, Pune",4.1,701,4.0,8984,800
283,RESTPUNE0284,Vishnuji Ki Rasoi," Erandwane, Pune",4.0,701,3.8,237,400
284,RESTPUNE0285,Shiv Sagar," JM Road, Pune",3.8,701,3.9,1556,600
285,RESTPUNE0286,Hot Momo's And Burger," Senapati Bapat Road, Pune",4.3,698,3.7,35400,250
286,RESTPUNE0287,TGI Fridays," The Pavillion, Senapati Bapat Road, Pune",3.9,697,4.0,75,2500
287,RESTPUNE0288,Midtown Bar & Lounge," Viman Nagar, Pune",4.2,695,0.0,4,1700
288,RESTPUNE0289,Shiv Kailash," Camp Area, Pune",4.7,687,3.9,25,300
289,RESTPUNE0290,True Tramm Trunk," Aundh, Pune",4.3,681,0.0,0,1600
290,RESTPUNE0291,The Cafè - Hyatt Regency Pune," The Hyatt Regency, Nagar Road, Pune",4.3,677,3.9,76,2000
291,RESTPUNE0292,Spring Onion," Deccan Gymkhana, Pune",4.2,675,4.1,3423,600
292,RESTPUNE0293,Ecstasy Bar And Eatery," Kothrud, Pune",4.0,675,3.7,814,1500
293,RESTPUNE0294,Arkie's Born Bakers," Bibvewadi, Pune",4.5,671,4.1,336,550
294,RESTPUNE0295,Tim Luck Luck," East Street, Pune",4.3,668,4.1,1416,1000
295,RESTPUNE0296,Mughal Sarai," Kondhwa, Pune",4.3,662,4.2,2158,1500
296,RESTPUNE0297,Manali-Family Resto Bar," Baner, Pune",4.1,662,4.0,452,1600
297,RESTPUNE0298,Swarnaa Vegetarian," Warje, Pune",4.1,659,4.1,10900,600
298,RESTPUNE0299,La Sicilia Bistro & Patisserie," Kothrud, Pune",4.3,656,4.1,798,1200
299,RESTPUNE0300,Brahma Pure Veg," Sinhgad Road, Pune",4.0,656,4.1,12900,500
300,RESTPUNE0301,La Pizzeria by Little Italy," Balewadi High Street, Baner, Pune",4.1,654,4.2,796,1400
301,RESTPUNE0302,Rajput Restaurant," Koregaon Park, Pune",3.9,652,4.0,4646,800
302,RESTPUNE0303,Waari Book Cafe," Kothrud, Pune",4.2,649,3.8,5840,600
303,RESTPUNE0304,The Ganache," Kothrud, Pune",4.5,648,4.3,2885,700
304,RESTPUNE0305,Italy Via Punjab," Baner, Pune",4.2,643,4.0,582,800
305,RESTPUNE0306,Soy Affair," Aundh, Pune",4.3,642,4.1,2089,700
306,RESTPUNE0307,Farmaaish," Viman Nagar, Pune",4.1,640,3.8,411,1100
307,RESTPUNE0308,Mr Rabbit's Bar & Burrow," Baner, Pune",4.5,636,0.0,8,1900
308,RESTPUNE0309,The Cult - Terra," Magarpatta, Pune",4.2,634,0.0,5,1700
309,RESTPUNE0310,Moshi Moshi," Koregaon Park, Pune",4.4,633,3.9,791,1500
310,RESTPUNE0311,Rama Krishna," Lonavala, Pune",4.0,633,3.7,307,700
311,RESTPUNE0312,Garden Vada Pav Centre," Erandwane, Pune",4.3,632,4.3,7946,100
312,RESTPUNE0313,Sheetal Da Dhaba," Lonavala, Pune",4.0,632,3.8,130,1200
313,RESTPUNE0314,Déjà Vu Bistro," Hinjawadi, Pune",3.9,632,0.0,0,1600
314,RESTPUNE0315,Bay Leaf Bistro," Pimple Saudagar, Pune",4.2,629,3.7,905,1400
315,RESTPUNE0316,Levitate - Roof Kitchen & Brewery," NIBM Road, Pune",4.3,624,0.0,0,1500
316,RESTPUNE0317,Le Flamington," Kalyani Nagar, Pune",4.9,623,0.0,15,600
317,RESTPUNE0318,Asia Kitchen By Mainland China," City Point, Dhole Patil Road, Pune",4.6,622,4.4,943,1200
318,RESTPUNE0319,Shaolin," Pimple Saudagar, Pune",4.0,615,4.0,4114,800
319,RESTPUNE0320,Kalinga Veg Gourmet Kitchen," Erandwane, Pune",4.3,612,4.0,355,600
320,RESTPUNE0321,Shee Chinese," Kondhwa, Pune",4.1,611,3.9,5616,700
321,RESTPUNE0322,Lonavla Restaurant & Bar- Hotel Lonavla," Lonavala, Pune",4.4,610,0.0,0,1100
322,RESTPUNE0323,Delhi Swad," Nigdi, Pune",4.1,609,3.8,4724,400
323,RESTPUNE0324,Kanha Veg," Kondhwa, Pune",4.1,608,4.0,23900,600
324,RESTPUNE0325,1441 Pizzeria," Koregaon Park, Pune",4.5,607,3.8,1643,1000
325,RESTPUNE0326,Bagicha Corner," MG Road, Pune",4.3,607,3.5,95,500
326,RESTPUNE0327,Maharaja Bhog," The Pavillion, Senapati Bapat Road, Pune",4.6,604,3.9,510,1200
327,RESTPUNE0328,Two Sticks," Balewadi, Pune",4.4,604,4.0,6288,800
328,RESTPUNE0329,Cafe Delhi Heights," Phoenix Market City, Viman Nagar, Pune",4.3,604,4.0,118,2000
329,RESTPUNE0330,Amrita Pure Veg," Baner, Pune",4.0,603,3.9,17700,950
330,RESTPUNE0331,Mahesh Lunch Home," Camp Area, Pune",4.1,600,3.9,228,1500
331,RESTPUNE0332,Sujata Mastani," Sadashiv Peth, Pune",4.5,599,4.3,1014,300
332,RESTPUNE0333,Cake Dior," Koregaon Park, Pune",4.5,598,4.4,1091,600
333,RESTPUNE0334,Cafe Deja Vu," Senapati Bapat Road, Pune",4.2,598,3.5,906,550
334,RESTPUNE0335,Coffee House," Camp Area, Pune",4.0,597,4.2,702,750
335,RESTPUNE0336,Ice N Fire Sky Lounge," Baner, Pune",4.2,596,3.9,44,1500
336,RESTPUNE0337,Lotus Court Family Resto Bar," Pimpri, Pune",4.1,594,3.8,1033,1300
337,RESTPUNE0338,Mirch Masala Resto Bar," Kothrud, Pune",3.9,592,4.2,595,800
338,RESTPUNE0339,Gourmand Food Truck," Senapati Bapat Road, Pune",4.4,591,3.8,974,450
339,RESTPUNE0340,Feast - Sheraton Grand," Sheraton Grand, Bund Garden Road, Pune",4.4,590,3.9,39,3000
340,RESTPUNE0341,Spice Culture," Salunkhe Vihar Road, Pune",4.3,588,3.8,1431,700
341,RESTPUNE0342,Perks N Brews," Viman Nagar, Pune",4.1,582,3.8,1064,600
342,RESTPUNE0343,Kolhapuri Katta," Bibvewadi, Pune",4.2,578,3.1,22,800
343,RESTPUNE0344,The Great Punjab," Koregaon Park, Pune",4.0,577,0.0,1,1100
344,RESTPUNE0345,Level 5 Bistro and Bar," Erandwane, Pune",4.8,573,4.2,266,1600
345,RESTPUNE0346,Raasta Cafe," Shantai Hotel, Rasta Peth, Pune",3.9,571,3.8,101,1400
346,RESTPUNE0347,Masakha - Seafood Resto & Bar," Narhe, Pune",4.1,570,3.8,1189,1000
347,RESTPUNE0348,The Flour Works," Baner, Pune",4.2,569,4.0,804,1300
348,RESTPUNE0349,Wafflin' Around," Aundh, Pune",4.4,568,3.3,1861,300
349,RESTPUNE0350,7th Heaven," Baner, Pune",4.3,566,4.2,3611,400
350,RESTPUNE0351,The Green Roof," Sinhgad Road, Pune",4.1,565,4.0,1927,800
351,RESTPUNE0352,Hotel Kaveri," Wagholi, Pune",4.1,564,3.7,3553,550
352,RESTPUNE0353,Coriander Kitchen - Conrad Pune," Conrad Pune, Bund Garden Road, Pune",4.4,563,3.6,81,3600
353,RESTPUNE0354,Good News Dhaba," Pubtown, Creaticity Mall, Yerawada, Pune",4.2,563,3.7,60,1300
354,RESTPUNE0355,The Greedy Man Pizzeria," Baner, Pune",4.0,563,4.0,2826,900
355,RESTPUNE0356,I Amsterdam," Hinjawadi, Pune",4.3,559,0.0,4,1400
356,RESTPUNE0357,Multi Spice," Karve Nagar, Pune",3.8,558,4.2,1477,700
357,RESTPUNE0358,Chaats And Wraps," Viman Nagar, Pune",4.6,557,3.7,1957,600
358,RESTPUNE0359,Villa Casa," Villa Casa, Pimple Gurav, Pune",4.1,557,3.3,223,1000
359,RESTPUNE0360,Satkar Rice Plate House," Sinhgad Road, Pune",4.3,555,4.2,1205,800
360,RESTPUNE0361,Aasing's Kitchen," Law College Road, Pune",4.2,555,4.3,3295,200
361,RESTPUNE0362,Mauryaa Multi Cuisine Restaurant and Bar," Erandwane, Pune",4.1,550,4.0,184,1400
362,RESTPUNE0363,Apyayan," Wakad, Pune",3.9,550,3.9,2888,1000
363,RESTPUNE0364,Twelve 21," Ravet, Pune",4.2,547,3.7,161,1200
364,RESTPUNE0365,Mr. Vandal," Baner, Pune",4.0,543,0.0,17,1300
365,RESTPUNE0366,Panchami Pure Veg," Parvati, Pune",4.0,542,4.2,6024,750
366,RESTPUNE0367,Nitrobuzz," Erandwane, Pune",3.8,541,2.9,147,600
367,RESTPUNE0368,IceKraft," FC Road, Pune",4.2,540,3.9,191,300
368,RESTPUNE0369,RocoMamas," Kharadi, Pune",4.4,539,3.9,1207,1200
369,RESTPUNE0370,Nandu's Parathas," Dhole Patil Road, Pune",4.0,539,3.9,2569,400
370,RESTPUNE0371,Namah - Hotel Ambience Excellency," Hotel Ambience Excellency, Wakad, Pune",4.1,536,4.2,1789,800
371,RESTPUNE0372,Shraddha Restaurant," Karve Nagar, Pune",3.7,536,3.7,13600,600
372,RESTPUNE0373,Mystic Flavours," Warje, Pune",4.2,534,3.7,2150,1200
373,RESTPUNE0374,Hotel Reddy," Kharadi, Pune",4.2,533,4.1,9325,400
374,RESTPUNE0375,Kokkita," Hadapsar, Pune",4.1,530,4.1,2101,1600
375,RESTPUNE0376,Bamboo House," Shivaji Nagar, Pune",3.6,529,4.1,194,1500
376,RESTPUNE0377,Retox," Erandwane, Pune",4.3,528,3.8,128,2000
377,RESTPUNE0378,Mazzedar," Nigdi, Pune",4.1,528,3.7,2937,500
378,RESTPUNE0379,Nimantran Restaurant & Bar," Bibvewadi, Pune",4.0,528,4.1,2439,1000
379,RESTPUNE0380,Kok Pa Chinese," Shivaji Nagar, Pune",3.6,526,4.0,6292,700
380,RESTPUNE0381,Celebrations The Cake Shop," Wakad, Pune",4.4,524,4.2,447,300
381,RESTPUNE0382,The Mighty Crust Pizzeria," Pimple Nilakh, Pune",4.6,523,0.0,0,600
382,RESTPUNE0383,Cafe Paashh," Kalyani Nagar, Pune",4.8,522,3.7,91,1500
383,RESTPUNE0384,Oliva Veg," Bavdhan, Pune",4.0,522,4.0,2810,900
384,RESTPUNE0385,Pardon My French," Senapati Bapat Road, Pune",4.0,522,3.9,934,800
385,RESTPUNE0386,Vintage 7," Aundh, Pune",4.2,521,3.9,239,1200
386,RESTPUNE0387,Shriniwas Veg," Viman Nagar, Pune",4.1,521,3.8,5573,1300
387,RESTPUNE0388,The Momo Panda," Kothrud, Pune",4.3,520,4.4,11200,200
388,RESTPUNE0389,Flavours Street," FC Road, Pune",4.3,519,4.1,5470,200
389,RESTPUNE0390,The Basil Deck," Bibvewadi, Pune",4.2,519,4.2,399,1200
390,RESTPUNE0391,Sandwich Express," Koregaon Park, Pune",4.3,516,4.1,5511,300
391,RESTPUNE0392,The Tipsy Duckling," Kothrud, Pune",4.2,516,3.8,399,1500
392,RESTPUNE0393,V - Deck," Balewadi, Pune",3.9,516,0.0,0,1500
393,RESTPUNE0394,ROOTS 9 KITCHEN & BAR," Erandwane, Pune",4.2,515,3.9,23,1400
394,RESTPUNE0395,Te Amo," Chandan Nagar, Pune",4.1,512,3.9,4866,850
395,RESTPUNE0396,Boulevard - The Orchid Hotel," The Orchid Hotel, Balewadi, Pune",3.9,508,0.0,0,1500
396,RESTPUNE0397,Dev Uncle Kitchen," Kondhwa, Pune",4.1,507,3.9,278,800
397,RESTPUNE0398,Bird Valley," Pimple Saudagar, Pune",4.1,506,4.0,6249,1000
398,RESTPUNE0399,Supriya Restaurant," Camp Area, Pune",4.1,506,4.1,3959,650
399,RESTPUNE0400,Kalyan Bhel," Bibvewadi, Pune",4.2,504,4.2,3516,300
400,RESTPUNE0401,Huber & Holly," Koregaon Park, Pune",4.4,502,4.4,2846,500
401,RESTPUNE0402,Jalebi Junction," Balewadi, Pune",3.9,500,3.7,3454,450
402,RESTPUNE0403,Desi Dhaba," Hinjawadi, Pune",4.4,499,4.1,7350,300
403,RESTPUNE0404,Lucknow Meri Jaan," Pimple Nilakh, Pune",4.3,497,3.9,3873,600
404,RESTPUNE0405,Pizzarella," NIBM Road, Pune",4.2,497,3.8,2678,600
405,RESTPUNE0406,Rolls Mania," Destination Centre, Magarpatta, Pune",4.1,497,4.1,9513,300
406,RESTPUNE0407,Sawai Veg," Sinhgad Road, Pune",4.2,495,0.0,1,1000
407,RESTPUNE0408,Shorba Family Restaurant," Sinhgad Road, Pune",3.9,495,4.0,595,1200
408,RESTPUNE0409,Mughal's," East Street, Pune",4.1,494,3.9,328,800
409,RESTPUNE0410,Hotel Shivendra," Hadapsar, Pune",4.2,492,0.0,0,600
410,RESTPUNE0411,Hotel Durga," Kothrud, Pune",4.3,488,4.1,828,400
411,RESTPUNE0412,Mad Over Donuts," Phoenix Market City, Viman Nagar, Pune",4.3,488,4.2,3021,400
412,RESTPUNE0413,Chini Chor," Kharadi, Pune",4.0,488,3.5,2909,250
413,RESTPUNE0414,Oriental Fusion Restaurant - Ramee Grand Hotel," The Ramee Grand Hotel, Shivaji Nagar, Pune",4.2,487,0.0,15,1300
414,RESTPUNE0415,Gokul Pure Veg," Kondhwa, Pune",4.0,487,4.0,9366,600
415,RESTPUNE0416,Talli," Koregaon Park, Pune",4.3,485,0.0,1,1600
416,RESTPUNE0417,Golden Chopsticx," Pimple Saudagar, Pune",4.1,485,4.0,11100,650
417,RESTPUNE0418,Baba Food Mall," Senapati Bapat Road, Pune",3.9,485,4.0,2782,550
418,RESTPUNE0419,Mona Food," MG Road, Pune",3.7,485,3.9,39,600
419,RESTPUNE0420,Aufside @ Hotfut," Kumar Pacific Mall, Swargate, Pune",4.2,484,3.9,99,1300
420,RESTPUNE0421,Between Your Buns," Salunkhe Vihar Road, Pune",4.0,483,3.6,33,600
421,RESTPUNE0422,GS Biryani," Chinchwad, Pune",4.0,482,3.9,3338,500
422,RESTPUNE0423,Mmyra Lounge," FC Road, Pune",3.9,482,0.0,0,1300
423,RESTPUNE0424,Shiv Sagar," Viman Nagar, Pune",3.5,481,3.7,3036,900
424,RESTPUNE0425,Symphony," Pune University, Pune",4.0,480,4.2,4264,1700
425,RESTPUNE0426,Gajalee," Bund Garden Road, Pune",4.3,478,4.1,176,1000
426,RESTPUNE0427,The Cake Studio & Cafe," Sadashiv Peth, Pune",4.2,476,4.4,1339,400
427,RESTPUNE0428,Raaga Imperio," Dange Chowk, Pune",4.2,475,3.6,113,1700
428,RESTPUNE0429,Christy Restaurant," Chinchwad, Pune",3.9,475,3.7,25600,500
429,RESTPUNE0430,Butter Brews Bistro," Model Colony, Pune",4.3,474,4.1,1521,800
430,RESTPUNE0431,The Asian Box Resto Bar," Baner, Pune",4.3,473,4.2,644,1300
431,RESTPUNE0432,Yin Yang," Kothrud, Pune",4.5,470,4.3,1576,1200
432,RESTPUNE0433,Kadhai," Ozone Mall, Aundh, Pune",4.0,470,3.9,130,250
433,RESTPUNE0434,Reddy's Alpha Biryani Point," Expressway, Pune",4.0,466,3.8,2100,600
434,RESTPUNE0435,The Mafia," Viman Nagar, Pune",3.8,465,0.0,0,1500
435,RESTPUNE0436,Savali," Nigdi, Pune",3.7,465,3.8,3847,650
436,RESTPUNE0437,TRP - The Rooftop Project," MG Road, Pune",4.2,461,2.8,85,1200
437,RESTPUNE0438,Kadar Khan's Sheesha," Pubtown, Creaticity Mall, Yerawada, Pune",4.0,461,3.7,38,1600
438,RESTPUNE0439,The Paratha Place," Wadgaon Sheri, Pune",4.0,461,4.0,12600,400
439,RESTPUNE0440,Royal Baking Co," Kalyani Nagar, Pune",4.2,460,3.9,8174,350
440,RESTPUNE0441,The Crunch Affair," Viman Nagar, Pune",4.5,457,4.3,3235,500
441,RESTPUNE0442,The Square - Novotel," Viman Nagar, Pune",4.2,456,4.2,209,1700
442,RESTPUNE0443,Dadu's Sweet Emporio," Baner, Pune",4.2,453,4.3,5122,300
443,RESTPUNE0444,Hite Bar," Camp Area, Pune",4.0,453,3.9,3105,400
444,RESTPUNE0445,Sharvaree Restaurant," Parichay Hotel, FC Road, Pune",4.1,451,4.1,403,800
445,RESTPUNE0446,Kalinga Restaurant & Bar," Kalinga, Erandwane, Pune",3.9,450,4.0,715,1300
446,RESTPUNE0447,Reddy's Restaurant," Karve Nagar, Pune",4.1,449,3.9,29,700
447,RESTPUNE0448,Lal Mirchi," Pimple Saudagar, Pune",4.1,449,3.9,4567,600
448,RESTPUNE0449,FreshCliq Pizza & Pasta," FC Road, Pune",4.0,449,4.0,1100,700
449,RESTPUNE0450,Dakkhan Spice," Nigdi, Pune",4.3,447,3.9,491,550
450,RESTPUNE0451,Priya," MG Road, Pune",4.3,447,4.2,2316,300
451,RESTPUNE0452,Anand Veg," Erandwane, Pune",4.1,447,4.2,5490,600
452,RESTPUNE0453,Cream Centre," Baner, Pune",3.8,446,3.6,243,900
453,RESTPUNE0454,Aware Maratha Khanawal," Sadashiv Peth, Pune",4.2,445,4.0,829,500
454,RESTPUNE0455,Domino's Pizza," Nigdi, Pune",3.9,442,4.1,6741,400
455,RESTPUNE0456,Kadak Misal," Kothrud, Pune",3.8,442,3.5,5516,100
456,RESTPUNE0457,Vardayini Pure Veg," Bavdhan, Pune",4.0,441,3.9,3415,700
457,RESTPUNE0458,Sir Misal," FC Road, Pune",3.5,441,4.0,693,150
458,RESTPUNE0459,Niranjan Veg Restaurant," FC Road, Pune",4.0,434,4.2,12500,350
459,RESTPUNE0460,Paratha King," Wakad, Pune",4.1,432,4.0,1935,300
460,RESTPUNE0461,Lahorie," Pimple Saudagar, Pune",3.8,429,3.9,4087,700
461,RESTPUNE0462,Tasty Tongues Chaats," Bavdhan, Pune",3.7,429,3.8,5244,500
462,RESTPUNE0463,Knight Riders," Mundhwa, Pune",3.7,428,3.9,38,800
463,RESTPUNE0464,Sassy Teaspoon," Koregaon Park, Pune",4.3,427,4.4,1502,300
464,RESTPUNE0465,Bengali Sweets And Foods," Viman Nagar, Pune",4.0,427,4.0,9913,300
465,RESTPUNE0466,Mini Wok Oriental Kitchen," Model Colony, Pune",4.2,426,3.9,3601,600
466,RESTPUNE0467,Masemari - The Fishing," Sadashiv Peth, Pune",4.1,422,4.0,277,1200
467,RESTPUNE0468,Mother's Kitchen," Pimple Nilakh, Pune",4.0,422,3.8,6268,900
468,RESTPUNE0469,Spice It," Hotel Ibis, Viman Nagar, Pune",4.0,422,0.0,7,1200
469,RESTPUNE0470,Green9 Restaurant," Wagholi, Pune",4.1,420,3.6,2886,1000
470,RESTPUNE0471,LKD | La Kheer Deli," JM Road, Pune",4.6,419,4.3,1551,200
471,RESTPUNE0472,Hoppipola," Kalyani Nagar, Pune",4.3,419,3.5,30,1600
472,RESTPUNE0473,Hotel Chul Mutton," Erandwane, Pune",4.0,419,3.8,764,800
473,RESTPUNE0474,Theobroma," Koregaon Park, Pune",4.3,418,4.3,3867,400
474,RESTPUNE0475,Nevale Misal," Chinchwad, Pune",4.1,417,4.0,877,200
475,RESTPUNE0476,The Tasty Tiffin," Kharadi, Pune",4.1,417,3.9,1971,400
476,RESTPUNE0477,Rajmandir Ice Cream," Kothrud, Pune",4.4,416,4.3,1389,250
477,RESTPUNE0478,Paramhans Pure Veg," Baner, Pune",4.1,416,3.7,1886,400
478,RESTPUNE0479,360 Degree Multicuisine Family Restaurant," Bhosari, Pune",4.2,415,3.7,1989,800
479,RESTPUNE0480,Tiranga Veg Non-Veg," Pimpri, Pune",4.0,414,4.1,1362,1000
480,RESTPUNE0481,Arctic," Kalyani Nagar, Pune",4.0,414,4.0,800,950
481,RESTPUNE0482,Baker Street Bistro Cafe," Amanora Town Centre, Hadapsar, Pune",4.0,412,3.7,366,800
482,RESTPUNE0483,Meghdoot's," Kondhwa, Pune",3.8,412,4.0,2567,800
483,RESTPUNE0484,Charcoal Eats," Mariplex Mall, Kalyani Nagar, Pune",4.1,410,3.7,2282,500
484,RESTPUNE0485,Brgrmeister," Kharadi, Pune",4.2,408,4.2,419,1000
485,RESTPUNE0486,Srinidhi Veg," Kondhwa, Pune",4.2,407,3.9,21600,800
486,RESTPUNE0487,Burger King," Pimple Saudagar, Pune",4.1,407,4.1,10300,300
487,RESTPUNE0488,Kollage Food Court," Law College Road, Pune",3.9,407,4.3,2226,600
488,RESTPUNE0489,Community Cafe," Kothrud, Pune",3.9,406,3.7,1638,600
489,RESTPUNE0490,Chapter Seven Skybar & Kitchen," Wakad, Pune",3.9,406,3.4,33,2300
490,RESTPUNE0491,Delicia," Hadapsar, Pune",4.2,404,3.7,2994,900
491,RESTPUNE0492,Aangan Veg Restaurant," Katraj, Pune",4.0,404,4.0,1700,500
492,RESTPUNE0493,Drinx Exchange," Kharadi, Pune",4.1,403,3.8,34,1300
493,RESTPUNE0494,Zeta - Hyatt Regency Pune," The Hyatt Regency, Nagar Road, Pune",4.5,402,3.8,82,2500
494,RESTPUNE0495,Brota," Kothrud, Pune",4.0,402,3.9,6007,400
495,RESTPUNE0496,Village Roof Top Lounge And Dining," Kondhwa, Pune",3.5,402,3.7,88,1600
496,RESTPUNE0497,Chinese Room Oriental," Erandwane, Pune",3.5,402,4.1,387,1200
497,RESTPUNE0498,Amrapali Restaurant," FC Road, Pune",4.0,399,4.2,1749,800
498,RESTPUNE0499,Pizza Hut," Katraj, Pune",4.0,399,3.7,4483,600
499,RESTPUNE0500,Reddy's Hyderabadi Biryani," Pimpri, Pune",4.0,399,3.7,11300,600
500,RESTPUNE0501,Utopia," Lonavala, Pune",4.1,398,3.9,19,1000
501,RESTPUNE0502,K9 The Coast Line," Pimple Saudagar, Pune",4.1,398,3.5,1499,1100
502,RESTPUNE0503,Dorje & The Bell," Pimple Nilakh, Pune",4.5,397,4.2,3144,550
503,RESTPUNE0504,Ya Basa-The Dhaba," Baner, Pune",4.2,397,4.0,317,700
504,RESTPUNE0505,Botanica The Green House Bar," The Mills, Bund Garden Road, Pune",4.0,396,0.0,0,1400
505,RESTPUNE0506,Surmay," Erandwane, Pune",4.3,395,3.4,309,600
506,RESTPUNE0507,Daiwong," Viman Nagar, Pune",3.7,395,3.9,7388,550
507,RESTPUNE0508,Dhaba Shaba Veg Bistro," Koregaon Park, Pune",4.3,393,4.1,740,700
508,RESTPUNE0509,Venky's Xprs," FC Road, Pune",4.2,393,4.2,1585,400
509,RESTPUNE0510,Baker's Hut," Nigdi, Pune",4.5,392,4.2,132,300
510,RESTPUNE0511,Sarangi Family Restaurant & Bar," East Street, Pune",4.0,392,4.2,184,850
511,RESTPUNE0512,Cafe Kathaa," FC Road, Pune",4.1,391,3.6,187,700
512,RESTPUNE0513,Green Field Resto Bar," Sinhgad Road, Pune",3.8,390,3.7,2978,1000
513,RESTPUNE0514,Agatya," Lohegaon, Pune",3.8,390,3.9,5302,850
514,RESTPUNE0515,Olive Wheat Grape," Erandwane, Pune",4.2,389,3.9,53,1500
515,RESTPUNE0516,MRP," Mariplex Mall, Kalyani Nagar, Pune",4.1,388,0.0,0,1400
516,RESTPUNE0517,Lehza Veg Divine," Wagholi, Pune",4.1,388,3.8,2336,300
517,RESTPUNE0518,Nine Square," Pubtown, Creaticity Mall, Yerawada, Pune",4.3,386,3.8,437,1000
518,RESTPUNE0519,Genuine Broaster Chicken," Amanora Town Centre, Hadapsar, Pune",4.2,386,3.8,592,1000
519,RESTPUNE0520,Saffron Vegetarian," Sadashiv Peth, Pune",3.1,386,4.1,586,700
520,RESTPUNE0521,Top In Town," R Deccan Mall, JM Road, Pune",4.2,385,4.1,3546,500
521,RESTPUNE0522,Hyderabad Biryaani House," Hadapsar, Pune",3.4,385,3.7,9773,700
522,RESTPUNE0523,Desi Chulha," Baner, Pune",3.9,383,3.9,1191,500
523,RESTPUNE0524,Panchavati Gaurav," Baner, Pune",3.8,383,4.0,792,500
524,RESTPUNE0525,SOUK by Cafe Arabia," Wanowrie, Pune",4.2,382,4.1,3492,1200
525,RESTPUNE0526,Raaga Multi Cuisine Restaurant," Nigdi, Pune",4.0,382,3.7,598,1000
526,RESTPUNE0527,Thank God For Pizzas," Nigdi, Pune",4.1,380,3.9,5663,550
527,RESTPUNE0528,Tasty Punjab," Magarpatta, Pune",3.6,379,3.9,12500,800
528,RESTPUNE0529,Seven - Shawarma & Burgers," Koregaon Park, Pune",3.1,379,3.8,1959,450
529,RESTPUNE0530,Dessertto," Salunkhe Vihar Road, Pune",4.1,378,3.9,2623,500
530,RESTPUNE0531,Kibbeh," Aundh, Pune",4.1,378,0.0,0,300
531,RESTPUNE0532,R K Biryani House," Katraj, Pune",3.9,378,4.1,3376,600
532,RESTPUNE0533,Pasteur Ice Cream Parlour," MG Road, Pune",4.2,376,0.0,18,200
533,RESTPUNE0534,Natural Ice Cream," Koregaon Park, Pune",4.4,375,4.5,3771,300
534,RESTPUNE0535,Hotel Silver Seven," Akurdi, Pune",4.1,375,4.0,3498,700
535,RESTPUNE0536,Odisha Hotel," Wakad, Pune",4.2,374,4.0,1170,600
536,RESTPUNE0537,Mayur Pav Bhaji & Juice Bar," Karve Nagar, Pune",4.2,373,4.3,817,500
537,RESTPUNE0538,Joshi Upahar Gruh," Karve Nagar, Pune",4.0,373,4.1,22800,250
538,RESTPUNE0539,Krishna Veg," Nigdi, Pune",3.7,373,3.6,11600,800
539,RESTPUNE0540,Oblique Kitchen," Kothrud, Pune",4.1,371,4.1,285,1400
540,RESTPUNE0541,Blu Grass," Hinjawadi, Pune",4.0,371,3.9,33,1300
541,RESTPUNE0542,Baasuri Pure Veg," Satara Road, Pune",3.9,370,4.1,9592,600
542,RESTPUNE0543,China Garden," FC Road, Pune",3.9,369,3.9,2731,700
543,RESTPUNE0544,Eatsome," Aundh, Pune",3.8,369,4.0,13400,300
544,RESTPUNE0545,Overloaded," Wakad, Pune",4.4,368,4.0,988,550
545,RESTPUNE0546,Garwa Pure Veg," Hadapsar, Pune",3.9,368,3.9,13700,700
546,RESTPUNE0547,Cafe Milano," Viman Nagar, Pune",3.7,368,4.0,949,500
547,RESTPUNE0548,Anaya Family Resto," Pimple Saudagar, Pune",4.1,367,4.1,15900,600
548,RESTPUNE0549,Abejo," Pubtown, Creaticity Mall, Yerawada, Pune",4.3,366,3.9,145,1400
549,RESTPUNE0550,Shraavan Restaurant," Shivaji Nagar, Pune",4.0,365,4.2,2710,800
550,RESTPUNE0551,Sadanand Resorts," Baner, Pune",3.6,365,0.0,0,600
551,RESTPUNE0552,Saffron," Chinchwad, Pune",3.5,365,3.4,485,1000
552,RESTPUNE0553,Bliss Bakery & Cafe," Salunkhe Vihar Road, Pune",4.0,364,4.1,4258,350
553,RESTPUNE0554,Shamiaana The SitOut Place," Viman Nagar, Pune",3.6,364,3.4,128,800
554,RESTPUNE0555,Taste Of Punjab," Viman Nagar, Pune",4.2,363,0.0,0,1500
555,RESTPUNE0556,Flavours of Hyderabad," Baner, Pune",3.7,363,3.9,5275,700
556,RESTPUNE0557,Neo Wood Ambassador," Chinchwad, Pune",4.1,362,4.0,461,1400
557,RESTPUNE0558,Saffron Multi-Cuisine & Sea Food Restaurant," Pashan, Pune",4.1,362,4.3,2023,1000
